2021-06-16T12:26:55.242Z [AUDIT] Token created by 'jffe@000': tokenId='677bf29d-bf35-4aeb-a67f-f0a7dd764ca6', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623847015242, refreshable=false
2021-06-16T12:30:54.194Z [AUDIT] Token created by 'jffe@000': tokenId='11dd4b93-5aec-40c9-957e-a249cbf7512c', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623847254194, refreshable=false
2021-06-16T12:36:55.300Z [AUDIT] Token created by 'jffe@000': tokenId='86a3cdb3-026d-4b3a-a6e9-8972c4a013b5', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623847615300, refreshable=false
2021-06-16T12:36:55.301Z [AUDIT] Token created by 'jffe@000': tokenId='48d7bfc0-9315-4eff-908d-8660825a29f3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623847615301, refreshable=false
2021-06-16T12:36:55.309Z [AUDIT] Token created by 'jffe@000': tokenId='e6014312-40da-4917-8f2f-1fde7c35a7d8', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623847615309, refreshable=false
2021-06-16T12:40:54.550Z [AUDIT] Token created by 'jffe@000': tokenId='62e3bf62-98c2-468b-b97c-817785d3c078', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623847854549, refreshable=false
2021-06-16T12:46:55.425Z [AUDIT] Token created by 'jffe@000': tokenId='def51928-ba19-4dd8-8b3a-076e9f052cf2', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623848215425, refreshable=false
2021-06-16T12:46:55.425Z [AUDIT] Token created by 'jffe@000': tokenId='7a2b4a36-418d-46a4-a383-e45d0f314c8e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623848215425, refreshable=false
2021-06-16T12:46:55.436Z [AUDIT] Token created by 'jffe@000': tokenId='e5697825-e4dc-40d0-8587-1d07e435ea3a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623848215436, refreshable=false
2021-06-16T12:50:54.694Z [AUDIT] Token created by 'jffe@000': tokenId='6172ac43-5fb6-4736-aec4-37bcd4b17eab', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623848454693, refreshable=false
2021-06-16T12:51:55.090Z [AUDIT] Token created by 'jffe@000': tokenId='595bfe83-335f-42f2-8428-be12912930e9', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623849715085, refreshable=true
2021-06-16T12:52:54.205Z [AUDIT] Token created by 'jffe@000': tokenId='7205ba53-0d3c-4b7e-8316-0a4ee93d1691', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623848574204, refreshable=false
2021-06-16T12:56:55.481Z [AUDIT] Token created by 'jffe@000': tokenId='7079a8cc-5a2f-42b8-addb-a5931ab728cd', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623848815480, refreshable=false
2021-06-16T12:56:55.482Z [AUDIT] Token created by 'jffe@000': tokenId='a5a62272-d5fe-49a3-9c8c-f7ee8e5308c5', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623848815481, refreshable=false
2021-06-16T12:56:55.503Z [AUDIT] Token created by 'jffe@000': tokenId='8dd20840-2f4d-44f9-a0bb-7a7e810ab84b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623848815502, refreshable=false
2021-06-16T13:02:54.076Z [AUDIT] Token created by 'jffe@000': tokenId='65783528-0337-4990-a042-5c2caf31e48d', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623849174076, refreshable=false
2021-06-16T13:06:55.882Z [AUDIT] Token created by 'jffe@000': tokenId='3a0aa646-6335-44a9-babe-dab62702c014', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623849415882, refreshable=false
2021-06-16T13:06:55.889Z [AUDIT] Token created by 'jffe@000': tokenId='d48eb5bd-80da-4fc1-b8a4-5c467f4a6568', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623849415889, refreshable=false
2021-06-16T13:06:55.892Z [AUDIT] Token created by 'jffe@000': tokenId='b73de482-3cff-48a2-8ade-ae406560838b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623849415892, refreshable=false
2021-06-16T13:12:54.010Z [AUDIT] Token created by 'jffe@000': tokenId='212d43c5-d155-4b75-8270-5713b01b1490', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623849774009, refreshable=false
2021-06-16T13:16:55.956Z [AUDIT] Token created by 'jffe@000': tokenId='7a2196eb-ffee-4b76-a069-4d52a471f2e8', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623850015956, refreshable=false
2021-06-16T13:16:55.956Z [AUDIT] Token created by 'jffe@000': tokenId='a561c549-b524-49ff-a504-91a41817b5b3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623850015956, refreshable=false
2021-06-16T13:16:55.957Z [AUDIT] Token created by 'jffe@000': tokenId='84a381e7-dc85-4382-b923-4fef3b0848c4', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623850015957, refreshable=false
2021-06-16T13:22:54.011Z [AUDIT] Token created by 'jffe@000': tokenId='cd520477-f3dc-4620-aa0c-ce58dfd729bb', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623850374011, refreshable=false
2021-06-16T13:23:54.182Z [AUDIT] Token created by 'jffe@000': tokenId='3e2cc6ef-1662-4163-b518-e31a4bebda97', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623851634178, refreshable=true
2021-06-16T13:23:54.255Z [AUDIT] Token created by 'jffe@000': tokenId='49b26154-7e7e-40ec-9306-86e57e69f55c', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623850434255, refreshable=false
2021-06-16T13:26:56.015Z [AUDIT] Token created by 'jffe@000': tokenId='95bab4dd-04fc-4810-bc6e-c70874272a26', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623850616015, refreshable=false
2021-06-16T13:26:56.016Z [AUDIT] Token created by 'jffe@000': tokenId='a06648d3-eb70-4c63-a012-eb5d183f6c2b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623850616016, refreshable=false
2021-06-16T13:26:56.016Z [AUDIT] Token created by 'jffe@000': tokenId='26d1fcc1-3f2b-420c-b730-516399fdfd39', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623850616016, refreshable=false
2021-06-16T13:33:54.121Z [AUDIT] Token created by 'jffe@000': tokenId='4e065a01-3c85-469a-b8ec-92c1955fad8e', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623851034121, refreshable=false
2021-06-16T13:36:56.110Z [AUDIT] Token created by 'jffe@000': tokenId='81de5533-d3e9-4a93-bf25-3ea80cda41fd', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623851216110, refreshable=false
2021-06-16T13:36:56.110Z [AUDIT] Token created by 'jffe@000': tokenId='7c3f8c4a-738b-4f45-a43f-20e25aaeaf35', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623851216110, refreshable=false
2021-06-16T13:36:56.110Z [AUDIT] Token created by 'jffe@000': tokenId='3dc5d6bb-9f16-4bcd-a533-ae691180d05a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623851216110, refreshable=false
2021-06-16T13:43:54.070Z [AUDIT] Token created by 'jffe@000': tokenId='e916baec-5bc5-4e84-abc6-80a0fd3b1d8f', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623851634070, refreshable=false
2021-06-16T13:46:56.202Z [AUDIT] Token created by 'jffe@000': tokenId='386f684b-b313-4050-959a-92f89b6ea484', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623851816202, refreshable=false
2021-06-16T13:46:56.202Z [AUDIT] Token created by 'jffe@000': tokenId='2c185f31-08d0-44f9-823e-7fcdcc802721', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623851816202, refreshable=false
2021-06-16T13:46:56.204Z [AUDIT] Token created by 'jffe@000': tokenId='eeac7615-628d-485a-b3e6-4af9b3a4d7ca', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623851816204, refreshable=false
2021-06-16T13:53:54.124Z [AUDIT] Token created by 'jffe@000': tokenId='24f6636d-aa08-4ea7-8fd1-95c40e37b3cc', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623852234123, refreshable=false
2021-06-16T13:54:54.629Z [AUDIT] Token created by 'jffe@000': tokenId='16becf8d-0f75-4601-a6ed-48eda07fb7ed', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623853494617, refreshable=true
2021-06-16T13:54:55.379Z [AUDIT] Token created by 'jffe@000': tokenId='e5ac59d2-5c8e-4295-ac85-50a358411109', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623852295379, refreshable=false
2021-06-16T13:56:56.313Z [AUDIT] Token created by 'jffe@000': tokenId='35805903-488d-4e1a-aea9-50fab9a01453', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623852416313, refreshable=false
2021-06-16T13:56:56.313Z [AUDIT] Token created by 'jffe@000': tokenId='ce8cd167-b295-4753-99fb-d699661cc24d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623852416313, refreshable=false
2021-06-16T13:56:56.335Z [AUDIT] Token created by 'jffe@000': tokenId='c4bd1bba-ac5f-4060-b052-b04e99678341', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623852416334, refreshable=false
2021-06-16T14:05:54.130Z [AUDIT] Token created by 'jffe@000': tokenId='361c8af8-fd99-4d01-a313-9c3e0de02a19', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623852954130, refreshable=false
2021-06-16T14:06:56.382Z [AUDIT] Token created by 'jffe@000': tokenId='1fd88559-e767-40ab-89f5-51a70fa06165', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623853016382, refreshable=false
2021-06-16T14:06:56.382Z [AUDIT] Token created by 'jffe@000': tokenId='dcb717c8-7b59-44f6-a2fd-3146598206fe', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623853016382, refreshable=false
2021-06-16T14:06:56.382Z [AUDIT] Token created by 'jffe@000': tokenId='d19516ab-0e4e-4775-8167-34d05788a298', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623853016382, refreshable=false
2021-06-16T14:15:54.127Z [AUDIT] Token created by 'jffe@000': tokenId='0b94cec7-ab91-4949-8ed3-ac10d8311ab2', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623853554126, refreshable=false
2021-06-16T14:16:56.497Z [AUDIT] Token created by 'jffe@000': tokenId='21e39ca9-5e95-4348-a42c-a87827f572b2', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623853616497, refreshable=false
2021-06-16T14:16:56.497Z [AUDIT] Token created by 'jffe@000': tokenId='0549e225-295a-488b-a23e-b8d5426790cf', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623853616497, refreshable=false
2021-06-16T14:16:56.499Z [AUDIT] Token created by 'jffe@000': tokenId='f11d3793-2cb6-4239-a5e3-bc7252bc990a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623853616499, refreshable=false
2021-06-16T14:25:54.129Z [AUDIT] Token created by 'jffe@000': tokenId='61f1dc6c-d558-47f8-8891-6c9617e92693', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623854154129, refreshable=false
2021-06-16T14:26:54.281Z [AUDIT] Token created by 'jffe@000': tokenId='c35cf82b-df33-48a6-88dc-fec0c70e0752', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623855414277, refreshable=true
2021-06-16T14:26:54.348Z [AUDIT] Token created by 'jffe@000': tokenId='397f383f-1f5e-4aa5-bf8d-c12074e4226a', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623854214347, refreshable=false
2021-06-16T14:26:57.091Z [AUDIT] Token created by 'jffe@000': tokenId='5ca817a2-ea78-49f8-9292-e5515699ead8', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623854217089, refreshable=false
2021-06-16T14:26:57.092Z [AUDIT] Token created by 'jffe@000': tokenId='697096ca-b9fb-415a-93a3-90b91ff25f46', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623854217092, refreshable=false
2021-06-16T14:26:57.101Z [AUDIT] Token created by 'jffe@000': tokenId='bf76590c-1aab-4aba-b8e9-ab80979404cc', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623854217100, refreshable=false
2021-06-16T14:36:54.185Z [AUDIT] Token created by 'jffe@000': tokenId='7f442397-3902-4bf9-8fee-6c0c41224d79', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623854814184, refreshable=false
2021-06-16T14:36:57.160Z [AUDIT] Token created by 'jffe@000': tokenId='ce5e06cd-24ef-4e5a-ab61-624ff9569865', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623854817160, refreshable=false
2021-06-16T14:36:57.160Z [AUDIT] Token created by 'jffe@000': tokenId='49df1ad7-2a22-46ca-b332-80ff83da4daf', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623854817160, refreshable=false
2021-06-16T14:36:57.166Z [AUDIT] Token created by 'jffe@000': tokenId='bf032e9e-9059-4215-a968-8878927eac39', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623854817166, refreshable=false
2021-06-16T14:46:54.187Z [AUDIT] Token created by 'jffe@000': tokenId='a425e703-4004-4d71-b974-ab933904f40f', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623855414186, refreshable=false
2021-06-16T14:46:57.245Z [AUDIT] Token created by 'jffe@000': tokenId='4c7229eb-e4d9-4156-8354-a5fbbcf6b4b1', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623855417245, refreshable=false
2021-06-16T14:46:57.245Z [AUDIT] Token created by 'jffe@000': tokenId='eb827c7a-cc1b-4561-a36d-f112a7899579', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623855417245, refreshable=false
2021-06-16T14:46:57.247Z [AUDIT] Token created by 'jffe@000': tokenId='e6e8a03f-1ab2-46ca-b5f9-8e89878cf4b6', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623855417247, refreshable=false
2021-06-16T14:56:54.186Z [AUDIT] Token created by 'jffe@000': tokenId='66f7f8df-2207-4d30-8fc6-0f684d53af49', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623856014186, refreshable=false
2021-06-16T14:56:57.271Z [AUDIT] Token created by 'jffe@000': tokenId='e3334d5a-5b8c-46fd-8af2-b7add5675bbd', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623856017271, refreshable=false
2021-06-16T14:56:57.272Z [AUDIT] Token created by 'jffe@000': tokenId='911de7c4-8f01-446b-be50-ec2295782692', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623856017271, refreshable=false
2021-06-16T14:56:57.272Z [AUDIT] Token created by 'jffe@000': tokenId='2157725a-3d1d-41ef-a038-6b5c8db7003d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623856017271, refreshable=false
2021-06-16T14:58:54.230Z [AUDIT] Token created by 'jffe@000': tokenId='af8be28a-d5c1-402d-9eaf-5c1ee1fbfcbf', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623857334226, refreshable=true
2021-06-16T14:58:54.286Z [AUDIT] Token created by 'jffe@000': tokenId='47fa891e-35b7-4ffa-afe4-4e649fadd51e', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623856134286, refreshable=false
2021-06-16T15:06:57.366Z [AUDIT] Token created by 'jffe@000': tokenId='b4cc00ff-7fcb-45a5-a494-523c4ef0b1f7', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623856617366, refreshable=false
2021-06-16T15:06:57.372Z [AUDIT] Token created by 'jffe@000': tokenId='c1142d56-8b22-439e-848f-076a638d4dcb', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623856617372, refreshable=false
2021-06-16T15:06:57.378Z [AUDIT] Token created by 'jffe@000': tokenId='9ad8fe54-5383-45c6-b1f3-bdeafaafac5b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623856617370, refreshable=false
2021-06-16T15:08:54.150Z [AUDIT] Token created by 'jffe@000': tokenId='135e89ca-3045-4718-bf55-58d780a179a8', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623856734150, refreshable=false
2021-06-16T15:16:57.454Z [AUDIT] Token created by 'jffe@000': tokenId='d20aa3bf-b515-463a-8e5b-8421b404180a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623857217454, refreshable=false
2021-06-16T15:16:57.454Z [AUDIT] Token created by 'jffe@000': tokenId='a65d97a1-c65f-4e23-a6af-54edce9b0230', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623857217454, refreshable=false
2021-06-16T15:16:57.461Z [AUDIT] Token created by 'jffe@000': tokenId='cba8d682-2805-4c7f-8ba2-0cb99a99012d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623857217461, refreshable=false
2021-06-16T15:18:54.153Z [AUDIT] Token created by 'jffe@000': tokenId='aeaf0498-36bf-44b3-bf7a-422ecebae3fe', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623857334152, refreshable=false
2021-06-16T15:26:57.534Z [AUDIT] Token created by 'jffe@000': tokenId='0239b5c6-630e-4662-8bf6-c9aae92a4e55', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623857817534, refreshable=false
2021-06-16T15:26:57.534Z [AUDIT] Token created by 'jffe@000': tokenId='45e14a10-e69b-4425-96ef-3fedec7e0e5a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623857817534, refreshable=false
2021-06-16T15:26:57.550Z [AUDIT] Token created by 'jffe@000': tokenId='ceb3cddf-7bb0-4c0b-92d9-eef97a4decf6', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623857817550, refreshable=false
2021-06-16T15:28:54.120Z [AUDIT] Token created by 'jffe@000': tokenId='9cbf62d5-dbfa-4da4-9472-cd15f5e5e5d6', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623857934120, refreshable=false
2021-06-16T15:29:54.488Z [AUDIT] Token created by 'jffe@000': tokenId='2b3e2417-5c81-4dc6-b6b3-6403de03f6b7', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623859194483, refreshable=true
2021-06-16T15:30:54.129Z [AUDIT] Token created by 'jffe@000': tokenId='fd8feac5-2696-4a20-b609-75607dd0dc9e', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623858054129, refreshable=false
2021-06-16T15:36:57.614Z [AUDIT] Token created by 'jffe@000': tokenId='920257c0-cc85-4a6d-832d-147f9f1b6d2f', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623858417614, refreshable=false
2021-06-16T15:36:57.614Z [AUDIT] Token created by 'jffe@000': tokenId='61778868-9f9e-4dcb-bb94-ba68aa21d6e9', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623858417614, refreshable=false
2021-06-16T15:36:57.623Z [AUDIT] Token created by 'jffe@000': tokenId='06fd2aa9-cebb-4512-8b3e-e00dc1c8a0e4', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623858417623, refreshable=false
2021-06-16T15:40:54.231Z [AUDIT] Token created by 'jffe@000': tokenId='004813a6-e248-4f72-9855-097abef3d36b', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623858654230, refreshable=false
2021-06-16T15:46:57.753Z [AUDIT] Token created by 'jffe@000': tokenId='6c7f03c2-a127-447e-b212-defdabcdf607', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623859017753, refreshable=false
2021-06-16T15:46:57.759Z [AUDIT] Token created by 'jffe@000': tokenId='f8e4ea34-a91d-40a3-a101-84e26337d0c9', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623859017759, refreshable=false
2021-06-16T15:46:57.769Z [AUDIT] Token created by 'jffe@000': tokenId='ebc41da7-1f15-4d3f-b237-f57550d16189', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623859017769, refreshable=false
2021-06-16T15:49:01.704Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='2b3e2417-5c81-4dc6-b6b3-6403de03f6b7', tokenId='5154e996-f5ab-4ed4-8883-d0ba625b7d57', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623860341697, refreshable=true
2021-06-16T15:51:07.169Z [AUDIT] Token created by 'jffe@000': tokenId='30f1b468-0a48-45d7-af34-f66976c3a1d0', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623859267169, refreshable=false
2021-06-16T15:56:57.782Z [AUDIT] Token created by 'jffe@000': tokenId='0842d940-f576-43a8-8de6-771317f169cc', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623859617782, refreshable=false
2021-06-16T15:56:57.782Z [AUDIT] Token created by 'jffe@000': tokenId='aa05f792-a425-4253-87f2-2406c9ab6f2d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623859617782, refreshable=false
2021-06-16T15:56:57.788Z [AUDIT] Token created by 'jffe@000': tokenId='63326ee2-6c15-419a-ba23-f636e96ea915', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623859617788, refreshable=false
2021-06-16T16:01:54.098Z [AUDIT] Token created by 'jffe@000': tokenId='54c80563-0fad-4718-99de-5c837e1fcdc5', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623859914098, refreshable=false
2021-06-16T16:06:57.835Z [AUDIT] Token created by 'jffe@000': tokenId='70891cc4-c469-4f55-b8a3-43d880ddf85a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623860217835, refreshable=false
2021-06-16T16:06:57.835Z [AUDIT] Token created by 'jffe@000': tokenId='ebe30ad6-b298-45c2-809c-b973566ae6f7', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623860217835, refreshable=false
2021-06-16T16:06:57.837Z [AUDIT] Token created by 'jffe@000': tokenId='11a2e127-a804-4058-85b9-bbf4b34afa43', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623860217837, refreshable=false
2021-06-16T16:11:54.262Z [AUDIT] Token created by 'jffe@000': tokenId='634b3fc8-b732-4162-ad26-550dffb4521e', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623860514262, refreshable=false
2021-06-16T16:16:57.921Z [AUDIT] Token created by 'jffe@000': tokenId='2b34001b-bfcd-4b6d-8e02-f8c5b0744154', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623860817921, refreshable=false
2021-06-16T16:16:57.921Z [AUDIT] Token created by 'jffe@000': tokenId='81a990d9-946c-411c-a240-2986d75cc32e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623860817921, refreshable=false
2021-06-16T16:16:57.933Z [AUDIT] Token created by 'jffe@000': tokenId='5a6fd007-1542-4724-9977-c975b467b821', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623860817933, refreshable=false
2021-06-16T16:19:54.373Z [AUDIT] Token created by 'jffe@000': tokenId='1763a222-5714-4411-a997-5a56e4921809', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623862194365, refreshable=true
2021-06-16T16:19:54.541Z [AUDIT] Token created by 'jffe@000': tokenId='320f1f9a-a4fa-4ca6-8b9f-44e84fb0f137', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623860994541, refreshable=false
2021-06-16T16:26:58.026Z [AUDIT] Token created by 'jffe@000': tokenId='5918f4f9-c90a-4f25-a8eb-f3188b3b5692', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623861418026, refreshable=false
2021-06-16T16:26:58.026Z [AUDIT] Token created by 'jffe@000': tokenId='81029c75-dd27-4cc7-bbff-4d8a8a128d03', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623861418026, refreshable=false
2021-06-16T16:26:58.026Z [AUDIT] Token created by 'jffe@000': tokenId='270da5ba-27d9-4524-8c29-1e0d575010ab', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623861418026, refreshable=false
2021-06-16T16:29:54.306Z [AUDIT] Token created by 'jffe@000': tokenId='3e42d9a5-be5a-405c-9561-873b3d29cbc2', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623861594306, refreshable=false
2021-06-16T16:36:58.147Z [AUDIT] Token created by 'jffe@000': tokenId='92a3ec01-dd86-42ca-9f41-95c6fa7d353a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623862018147, refreshable=false
2021-06-16T16:36:58.148Z [AUDIT] Token created by 'jffe@000': tokenId='de623877-15c6-4710-a9cd-b849fded6112', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623862018148, refreshable=false
2021-06-16T16:36:58.153Z [AUDIT] Token created by 'jffe@000': tokenId='4eeb14fa-f974-48da-b8b2-4e981d2f74df', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623862018153, refreshable=false
2021-06-16T16:39:54.186Z [AUDIT] Token created by 'jffe@000': tokenId='30330947-aa66-4918-abce-f9fe8881e653', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623862194185, refreshable=false
2021-06-16T16:46:58.239Z [AUDIT] Token created by 'jffe@000': tokenId='adc3b815-e5a5-452a-9463-59cecdd15e7f', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623862618239, refreshable=false
2021-06-16T16:46:58.239Z [AUDIT] Token created by 'jffe@000': tokenId='314ea723-e4c2-4870-930a-1bc0c132ba71', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623862618239, refreshable=false
2021-06-16T16:46:58.243Z [AUDIT] Token created by 'jffe@000': tokenId='99eccec0-2b4a-42a3-9031-697b8628b4c1', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623862618243, refreshable=false
2021-06-16T16:49:54.213Z [AUDIT] Token created by 'jffe@000': tokenId='ba69705e-58cc-4935-8bab-c12bed92e39a', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623862794212, refreshable=false
2021-06-16T16:51:54.423Z [AUDIT] Token created by 'jffe@000': tokenId='16d6b431-3ef2-47af-a75a-c37c04d6f966', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623864114418, refreshable=true
2021-06-16T16:51:54.602Z [AUDIT] Token created by 'jffe@000': tokenId='7c0ac192-aef6-430f-9bc4-0c1dd950717f', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623862914601, refreshable=false
2021-06-16T16:56:58.373Z [AUDIT] Token created by 'jffe@000': tokenId='f34e7867-0ed2-411b-8c4b-b0fd5c112bab', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623863218373, refreshable=false
2021-06-16T16:56:58.374Z [AUDIT] Token created by 'jffe@000': tokenId='79bd776a-5f86-4ddb-ad69-88ce4e56a1bf', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623863218373, refreshable=false
2021-06-16T16:56:58.377Z [AUDIT] Token created by 'jffe@000': tokenId='3a23a4c7-1376-4c7b-8d96-14449a06c8dd', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623863218377, refreshable=false
2021-06-16T17:01:54.184Z [AUDIT] Token created by 'jffe@000': tokenId='ea785305-15f1-4053-9226-5ad1cf0c42e8', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1623863514183, refreshable=false
2021-06-16T17:06:58.469Z [AUDIT] Token created by 'jffe@000': tokenId='e2b5351f-9957-4d21-9a79-b48670d825d1', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623863818469, refreshable=false
